🌴林中小屋🏡免费直播接口,#genre#
CCTV-2,http://39.135.133.177:80/wh7f454c46tw1338203950-2016505455/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8?
CCTV-3,http://39.135.133.180:80/wh7f454c46tw3059626507-1115377051/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4,http://39.135.133.143:80/wh7f454c46tw3883039393-1350507801/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8 
CCTV-5,http://39.135.133.180:80/wh7f454c46tw3059626507-1115377051/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-6,http://39.135.133.138:80/wh7f454c46tw3956597683-752876325/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8?
CCTV-7,http://39.135.135.87:80/wh7f454c46tw2873190982-1895894916/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8,http://39.135.133.177:80/wh7f454c46tw2455259066-1476037611/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9,http://39.135.135.38:80/wh7f454c46tw3068146099-1416323000/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10,http://39.135.135.75:80/wh7f454c46tw3174010574-114826437/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11,http://39.135.135.82:80/wh7f454c46tw3288020814-556075169/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12,http://39.135.135.11:80/wh7f454c46tw3331173441-1770138386/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13,http://39.135.133.177:80/wh7f454c46tw2865102463--1959664190/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-14,http://39.135.133.158:80/wh7f454c46tw738317307--1850621911/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15,http://39.134.65.87:80/wh7f454c46tw3678048063-1995458946/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16,http://39.135.133.177:80/wh7f454c46tw1338203950-2016505455/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8?
CCTV-17,http://39.135.135.88:80/wh7f454c46tw3757071990-771002896/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV-5+,http://39.135.133.160:80/wh7f454c46tw815825316-1869660779/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8?
CCTV-4K,https://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV-4K,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV-4K,http://php.jdshipin.com:8880/cqyx.php?id=CCTV4K
CCTV-8K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K36M/playlist.m3u8

CCTV-1,http://fangke.blueswords.com:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://fangke.blueswords.com:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://fangke.blueswords.com:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://fangke.blueswords.com:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://fangke.blueswords.com:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://fangke.blueswords.com:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://fangke.blueswords.com:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://fangke.blueswords.com:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://fangke.blueswords.com:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://fangke.blueswords.com:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://fangke.blueswords.com:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://fangke.blueswords.com:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://fangke.blueswords.com:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://fangke.blueswords.com:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://fangke.blueswords.com:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://fangke.blueswords.com:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV-1,http://bkbktlivecloud-cdn.ysp.cctv.cn/ysp/2024078203.m3u8
CCTV-2,http://liveop.cctv.cn:80/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV-2,http://liveop.cctv.cn/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV-6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV-6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8?key=txiptv&playlive=1&authid=0

CCTV-1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226016/index.m3u8$4.0M_1080
CCTV-2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8$5.5M_1080
CCTV-3,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226021/index.m3u8$4.0M_1080
CCTV-4,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226428/index.m3u8$4.0M_1080
CCTV-5,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226019/index.m3u8$4.0M_1080
CCTV-5+,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8$4.0M_1080
CCTV-6,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226010/index.m3u8$4.0M_1080
CCTV-7,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8$4.1M_1080
CCTV-8,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8$4.0M_1080
CCTV-9,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8$4.0M_1080
CCTV-10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8$5.5M_1080
CCTV-11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8$5.5M_1080
CCTV-12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226568/index.m3u8$5.5M_1080
CCTV-13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226571/index.m3u8$5.5M_1080
CCTV-14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8$5.5M_1080
CCTV-15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226476/index.m3u8$5.5M_1080
CCTV-16,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8$4.0M_1080
CCTV-17,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225765/index.m3u8$4.0M_1080

CCTV-1,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-6,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV-5+,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8

CCTV兵器科技,http://124.230.56.162:55555/udp/239.76.254.59:9000
CCTV兵器科技,http://124.230.56.162:55555/udp/239.76.247.59:1234
CCTV第一剧场,http://124.230.56.162:55555/udp/239.76.254.49:9000
CCTV风云音乐,http://124.230.56.162:55555/udp/239.76.254.51:9000
CCTV风云音乐,http://124.230.56.162:55555/udp/239.76.247.51:1234
CCTV风云音乐,http://124.230.56.162:55555/udp/239.76.247.50:1234
CCTV风云剧场,http://124.230.56.162:55555/udp/239.76.254.50:9000
CCTV怀旧剧场,http://124.230.56.162:55555/udp/239.76.254.53:9000
CCTV怀旧剧场,http://124.230.56.162:55555/udp/239.76.247.53:1234
CCTV文化精品,http://124.230.56.162:55555/udp/239.76.254.56:9000
CCTV文化精品,http://124.230.56.162:55555/udp/239.76.247.56:1234
CCTV央视台球,http://124.230.56.162:55555/udp/239.76.254.58:9000
CCTV央视台球,http://124.230.56.162:55555/udp/239.76.247.58:1234
CCTV世界地理,http://124.230.56.162:55555/udp/239.76.254.57:9000
CCTV世界地理,http://124.230.56.162:55555/udp/239.76.247.57:1234
CCTV女性时尚,http://124.230.56.162:55555/udp/239.76.254.55:9000
CCTV女性时尚,http://124.230.56.162:55555/udp/239.76.247.55:1234
CCTV高尔夫网球,http://124.230.56.162:55555/udp/239.76.254.62:9000
CCTV高尔夫网球,http://124.230.56.162:55555/udp/239.76.247.62:1234
CCTV风云足球,http://124.230.56.162:55555/udp/239.76.254.52:9000
CCTV风云足球,http://124.230.56.162:55555/udp/239.76.247.52:1234
CCTV电视指南,http://124.230.56.162:55555/udp/239.76.254.61:9000
CCTV电视指南,http://124.230.56.162:55555/udp/239.76.247.61:1234

CCTV兵器科技,http://ilove.f3322.org:8888/udp/239.49.8.88:8000
CCTV电视指南,http://ilove.f3322.org:8888/udp/239.49.8.84:8000
CCTV风云足球,http://ilove.f3322.org:8888/udp/239.49.8.85:8000
CCTV高尔夫网球,http://ilove.f3322.org:8888/udp/239.49.8.86:8000
CCTV世界地理,http://ilove.f3322.org:8888/udp/239.49.8.87:8000
CCTV风云剧场,http://ilove.f3322.org:8888/udp/239.49.8.89:8000
CCTV文化精品,http://ilove.f3322.org:8888/udp/239.49.8.90:8000
CCTV怀旧剧场,http://ilove.f3322.org:8888/udp/239.49.8.91:8000
CCTV风云音乐,http://ilove.f3322.org:8888/udp/239.49.8.92:8000
CCTV女性时尚,http://ilove.f3322.org:8888/udp/239.49.8.93:8000
CCTV央视台球,http://ilove.f3322.org:8888/udp/239.49.8.32:8000

CCTV兵器科技,http://cd.sy012.com:4000/rtp/232.0.0.121:8882
CCTV怀旧剧场,http://cd.sy012.com:4000/rtp/232.0.0.204:9226
CCTV风云剧场,http://cd.sy012.com:4000/rtp/232.0.0.52:8610
CCTV风云音乐,http://cd.sy012.com:4000/rtp/232.0.0.108:9288
CCTV世界地理,http://cd.sy012.com:4000/rtp/232.0.0.123:9292
CCTV第一剧场,http://cd.sy012.com:4000/rtp/232.0.0.147:9132
CCTV风云足球,http://cd.sy012.com:4000/rtp/232.0.0.90:9286
CCTV文化精品,http://cd.sy012.com:4000/rtp/232.0.0.107:8698
CCTV电视指南,http://cd.sy012.com:4000/rtp/232.0.0.124:9294
CCTV女性时尚,http://cd.sy012.com:4000/rtp/232.0.0.120:8858

CCTV兵器科技,http://home.yulei.online:9999/rtp/226.0.2.223:9696
CCTV第一剧场,http://home.yulei.online:9999/rtp/226.0.2.221:9680
CCTV怀旧剧场,http://home.yulei.online:9999/rtp/226.0.2.224:9704
CCTV风云剧场,http://home.yulei.online:9999/rtp/226.0.2.227:9728
CCTV风云音乐,http://home.yulei.online:9999/rtp/226.0.2.220:9672
CCTV风云足球,http://home.yulei.online:9999/rtp/226.0.2.225:9712
CCTV女性时尚,http://home.yulei.online:9999/rtp/226.0.2.226:9720
CCTV高尔夫网球,http://home.yulei.online:9999/rtp/226.0.2.217:9648
CCTV文化精品,http://home.yulei.online:9999/rtp/226.0.2.219:9664
CCTV央视台球,http://home.yulei.online:9999/rtp/226.0.2.216:9640
CCTV电视指南,http://home.yulei.online:9999/rtp/226.0.2.218:9656
CCTV世界地理,http://home.yulei.online:9999/rtp/226.0.2.222:9688

CETV1,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022823801/timeshift.m3u8?delay=0&cdn=4155
CETV1,http://114.254.189.28:9999/udp/239.3.1.57:8152
CETV2,http://114.254.189.28:9999/udp/239.3.1.54:4120
CETV3,http://114.254.189.28:9999/udp/239.3.1.55:4120
CETV4,http://114.254.189.28:9999/udp/239.3.1.56:4120
CETV4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8

CETV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
CCTV-1,http://60.223.224.176:8888/newlive/live/hls/2/live.m3u8
CCTV-2,http://60.223.224.176:8888/newlive/live/hls/3/live.m3u8
CCTV-3,http://60.223.224.176:8888/newlive/live/hls/4/live.m3u8
CCTV-4,http://60.223.224.176:8888/newlive/live/hls/5/live.m3u8
CCTV-5,http://60.223.224.176:8888/newlive/live/hls/6/live.m3u8
CCTV-5+,http://60.223.224.176:8888/newlive/live/hls/7/live.m3u8
CCTV-6,http://60.223.224.176:8888/newlive/live/hls/8/live.m3u8
CCTV-7,http://60.223.224.176:8888/newlive/live/hls/9/live.m3u8
CCTV-8,http://60.223.224.176:8888/newlive/live/hls/10/live.m3u8
CCTV-9,http://60.223.224.176:8888/newlive/live/hls/11/live.m3u8
CCTV-10,http://60.223.224.176:8888/newlive/live/hls/12/live.m3u8
CCTV-11,http://60.223.224.176:8888/newlive/live/hls/13/live.m3u8
CCTV-12,http://60.223.224.176:8888/newlive/live/hls/14/live.m3u8
CCTV-13,http://60.223.224.176:8888/newlive/live/hls/15/live.m3u8
CCTV-14,http://60.223.224.176:8888/newlive/live/hls/16/live.m3u8
CCTV-15,http://60.223.224.176:8888/newlive/live/hls/17/live.m3u8
CCTV-16,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226095/index.m3u8
CCTV-1,http://tvbox6.icu/tv/migu.php?id=CCTV-1
CCTV-1,http://xgj.83mi.cn:8865/migu.php?id=CCTV-1
CCTV-1,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000018602/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000018602
CCTV-1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/index.m3u8
CCTV-2,http://tvbox6.icu/tv/migu.php?id=CCTV-2
CCTV-2,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000023315/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000023315
CCTV-2,http://xgj.83mi.cn:8865/migu.php?id=CCTV-2
CCTV-2,http://123.114.19.80:4000/rtp/239.3.1.60:8084
CCTV-3,http://xgj.83mi.cn:8865/migu.php?id=CCTV-3
CCTV-3,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000013682/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000013682
CCTV-4,http://tvbox6.icu/tv/migu.php?id=CCTV-4a
CCTV-4,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031102/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031102
CCTV-4,http://xgj.83mi.cn:8865/migu.php?id=CCTV-4
CCTV-4,http://tvbox6.icu/tv/migu.php?id=CCTV-4o
CCTV-5,http://120.77.28.4:8648/mgu.php?id=CCTV-5
CCTV-5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000005000025222/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000025222
CCTV-5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://xgj.83mi.cn:8865/migu.php?id=CCTV-5
CCTV-5+,http://zy.otioi.cn/live/migu.php?token=4zfvOqMj&id=CCTV-5p
CCTV-5+,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031127/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031127
CCTV-6,http://xgj.83mi.cn:8865/migu.php?id=CCTV-6
CCTV-6,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000001737/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001737&livemode=1&stbId=3
CCTV-7,http://tvbox6.icu/tv/migu.php?id=CCTV-7
CCTV-7,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000024341/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000024341
CCTV-7,http://xgj.83mi.cn:8865/migu.php?id=CCTV-7
CCTV-8,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000003736/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000003736
CCTV-8,http://xgj.83mi.cn:8865/migu.php?id=CCTV-8
CCTV-9,http://xgj.83mi.cn:8865/migu.php?id=CCTV-9
CCTV-9,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000014583/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000014583
CCTV-10,http://xgj.83mi.cn:8865/migu.php?id=CCTV-10
CCTV-10,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000023734/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000023734
CCTV-11,http://xgj.83mi.cn:8865/migu.php?id=CCTV-11
CCTV-11,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031106/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031106
CCTV-12,http://xgj.83mi.cn:8865/migu.php?id=CCTV-12
CCTV-12,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000032494/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000032494
CCTV-13,https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8
CCTV-13,http://xgj.83mi.cn:8865/migu.php?id=CCTV-13
CCTV-13,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031108/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031108
CCTV-13,http://59.173.183.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://115.234.196.165:8808/udp/233.50.200.103:5140
CCTV-14,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000008170/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000008170
CCTV-14,http://xgj.83mi.cn:8865/migu.php?id=CCTV-14
CCTV-15,http://xgj.83mi.cn:8865/migu.php?id=CCTV-15
CCTV-15,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031109/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031109
CCTV-16,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000008000023253/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000008000023253
CCTV-17,http://xgj.83mi.cn:8865/migu.php?id=CCTV-17
CCTV-17,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000268004/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000268004
CCTV-1,http://unraid.jimin.codetech.top:8888/udp/239.3.1.129:8008
CCTV-1,http://unraid.jimin.codetech.top:8888/udp/239.3.1.1:8000
CCTV-2,http://unraid.jimin.codetech.top:8888/udp/239.3.1.60:8084
CCTV-2,http://unraid.jimin.codetech.top:8888/udp/239.3.1.2:8004
CCTV-3,http://unraid.jimin.codetech.top:8888/udp/239.3.1.172:8001
CCTV-3,http://unraid.jimin.codetech.top:8888/udp/239.3.1.107:8001
CCTV-4,http://unraid.jimin.codetech.top:8888/udp/239.3.1.105:8092
CCTV-4,http://unraid.jimin.codetech.top:8888/udp/239.3.1.213:4220
CCTV-4,http://unraid.jimin.codetech.top:8888/udp/239.3.1.214:4220
CCTV-4,http://unraid.jimin.codetech.top:8888/udp/239.3.1.245:2000
CCTV-4,http://unraid.jimin.codetech.top:8888/udp/239.3.1.4:8216
CCTV-5,http://unraid.jimin.codetech.top:8888/udp/239.3.1.173:8001
CCTV-5+,http://unraid.jimin.codetech.top:8888/udp/239.3.1.130:8004
CCTV-5,http://unraid.jimin.codetech.top:8888/udp/239.3.1.108:8001
CCTV-6,http://unraid.jimin.codetech.top:8888/udp/239.3.1.174:8001
CCTV-6,http://unraid.jimin.codetech.top:8888/udp/239.3.1.109:8001
CCTV-7,http://unraid.jimin.codetech.top:8888/udp/239.3.1.61:8104
CCTV-7,http://unraid.jimin.codetech.top:8888/udp/239.3.1.7:8024
CCTV-8,http://unraid.jimin.codetech.top:8888/udp/239.3.1.175:8001
CCTV-8,http://unraid.jimin.codetech.top:8888/udp/239.3.1.110:8001
CCTV-9,http://unraid.jimin.codetech.top:8888/udp/239.3.1.62:8112
CCTV-9,http://unraid.jimin.codetech.top:8888/udp/239.3.1.9:8032
CCTV-10,http://unraid.jimin.codetech.top:8888/udp/239.3.1.63:8116
CCTV-10,http://unraid.jimin.codetech.top:8888/udp/239.3.1.10:8228
CCTV-11,http://unraid.jimin.codetech.top:8888/udp/239.3.1.152:8120
CCTV-11,http://unraid.jimin.codetech.top:8888/udp/239.3.1.11:8040
CCTV-12,http://unraid.jimin.codetech.top:8888/udp/239.3.1.64:8124
CCTV-12,http://unraid.jimin.codetech.top:8888/udp/239.3.1.12:8232
CCTV-13,http://unraid.jimin.codetech.top:8888/udp/239.3.1.124:8128
CCTV-13,http://unraid.jimin.codetech.top:8888/udp/239.3.1.13:8048
CCTV-14,http://unraid.jimin.codetech.top:8888/udp/239.3.1.65:8132
CCTV-14,http://unraid.jimin.codetech.top:8888/udp/239.3.1.14:8236
CCTV-15,http://unraid.jimin.codetech.top:8888/udp/239.3.1.153:8136
CCTV-15,http://unraid.jimin.codetech.top:8888/udp/239.3.1.15:8052
CCTV-16,http://unraid.jimin.codetech.top:8888/udp/239.3.1.184:8001
CCTV-17,http://unraid.jimin.codetech.top:8888/udp/239.3.1.151:8144
CCTV-17,http://unraid.jimin.codetech.top:8888/udp/239.3.1.150:8064
CCTV-1,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-1
CCTV-2,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-2
CCTV-3,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-3
CCTV-4,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-4
CCTV-5,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-5
CCTV-5+,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-5p
CCTV-6,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-6
CCTV-7,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-7
CCTV-8,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-8
CCTV-9,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-9
CCTV-10,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-10
CCTV-11,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-11
CCTV-12,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-12
CCTV-13,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-13
CCTV-14,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-14
CCTV-15,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-15
CCTV-16,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=CCTV-16
CCTV-17,http://xgj.83mi.cn:8865/migu.php?token=cjojwsdja&id=CCTV-17
CCTV-17,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=CCTV-17
CCTV-兵器科技,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=bqkj
CCTV-第一剧场,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=dyjc
CCTV-怀旧剧场,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=hjjc
CCTV-风云剧场,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=fyjc
CCTV-风云音乐,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=fyyy
CCTV-风云足球,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=fyzq
CCTV-央视文化精品,http://xgj.83mi.cn:63/cqyx.php?token=cjojwsdja&id=whjp
